freq_hz,mag_db
15080.200195,6.63
15080.383301,16.19
15080.566406,9.36
15080.749512,16.37
15080.932617,16.18
15081.115723,17.43
15081.298828,16.62
15081.481934,9.75
15081.665039,8.70
15081.848145,16.22
15082.031250,7.16
15082.214355,11.42
15082.397461,3.73
15082.580566,10.11
15082.763672,9.55
15082.946777,10.76
15083.129883,17.27
15083.312988,14.36
15083.496094,5.52
15083.679199,3.78
15083.862305,8.67
15084.045410,16.13
15084.228516,18.71
15084.411621,12.77
15084.594727,9.70
15084.777832,12.78
15084.960938,7.57
15085.144043,19.67
15085.327148,13.00
15085.510254,14.78
15085.693359,5.93
15085.876465,11.06
15086.059570,13.71
15086.242676,4.17
15086.425781,2.32
15086.608887,7.47
15086.791992,7.82
15086.975098,19.81
15087.158203,18.59
15087.341309,14.90
15087.524414,11.67
15087.707520,13.01
15087.890625,12.25
15088.073730,2.34
15088.256836,-9.81
15088.439941,7.19
15088.623047,10.10
15088.806152,8.64
15088.989258,-5.99
15089.172363,2.50
15089.355469,5.82
15089.538574,15.80
15089.721680,20.38
15089.904785,12.88
15090.087891,6.95
15090.270996,10.13
15090.454102,12.00
15090.637207,12.29
15090.820312,12.90
15091.003418,18.44
15091.186523,16.02
15091.369629,12.98
15091.552734,10.53
15091.735840,8.72
15091.918945,7.38
15092.102051,14.38
15092.285156,17.11
15092.468262,17.83
15092.651367,15.45
15092.834473,0.40
15093.017578,16.05
15093.200684,17.89
15093.383789,15.56
15093.566895,16.85
15093.750000,-0.23
15093.933105,11.70
15094.116211,14.07
15094.299316,19.78
15094.482422,4.58
15094.665527,10.14
15094.848633,14.72
15095.031738,19.18
15095.214844,16.98
15095.397949,14.12
15095.581055,20.58
15095.764160,5.44
15095.947266,6.08
15096.130371,8.79
15096.313477,8.31
15096.496582,12.56
15096.679688,14.51
15096.862793,3.26
15097.045898,17.04
15097.229004,15.90
15097.412109,0.86
15097.595215,8.35
15097.778320,10.97
15097.961426,14.49
15098.144531,14.34
15098.327637,13.37
15098.510742,14.37
15098.693848,5.21
15098.876953,4.73
15099.060059,5.01
15099.243164,1.65
15099.426270,5.78
15099.609375,12.45
15099.792480,14.52
15099.975586,5.74
15100.158691,12.86
15100.341797,20.43
15100.524902,20.09
15100.708008,11.74
15100.891113,6.04
15101.074219,4.65
15101.257324,9.23
15101.440430,6.10
15101.623535,11.61
15101.806641,-1.20
15101.989746,12.50
15102.172852,7.99
15102.355957,7.58
15102.539062,13.60
15102.722168,13.54
15102.905273,18.29
15103.088379,12.11
15103.271484,14.41
15103.454590,4.42
15103.637695,7.61
15103.820801,7.82
15104.003906,8.50
15104.187012,16.21
15104.370117,19.80
15104.553223,10.50
15104.736328,16.82
15104.919434,4.68
15105.102539,4.93
15105.285645,16.75
15105.468750,8.58
15105.651855,18.95
15105.834961,16.37
15106.018066,14.64
15106.201172,13.54
15106.384277,14.42
15106.567383,17.84
15106.750488,6.71
15106.933594,17.50
15107.116699,11.83
15107.299805,4.49
15107.482910,10.30
15107.666016,12.39
15107.849121,9.62
15108.032227,11.52
15108.215332,6.86
15108.398438,6.88
15108.581543,14.32
15108.764648,18.34
15108.947754,21.76
15109.130859,22.84
15109.313965,-1.82
15109.497070,16.68
15109.680176,7.15
15109.863281,12.05
15110.046387,13.77
15110.229492,14.05
15110.412598,15.11
15110.595703,23.33
15110.778809,19.65
15110.961914,7.69
15111.145020,5.35
15111.328125,9.91
15111.511230,17.83
15111.694336,17.98
15111.877441,8.92
15112.060547,14.00
15112.243652,12.94
15112.426758,14.89
15112.609863,5.63
15112.792969,4.22
15112.976074,13.77
15113.159180,17.23
15113.342285,20.83
15113.525391,9.96
15113.708496,15.55
15113.891602,14.34
15114.074707,12.03
15114.257812,0.97
15114.440918,20.33
15114.624023,14.84
15114.807129,20.74
15114.990234,10.43
15115.173340,11.83
15115.356445,11.36
15115.539551,11.69
15115.722656,12.03
15115.905762,14.80
15116.088867,18.41
15116.271973,20.92
15116.455078,17.59
15116.638184,16.56
15116.821289,16.50
15117.004395,14.43
15117.187500,17.24
15117.370605,18.13
15117.553711,14.64
15117.736816,11.71
15117.919922,13.06
15118.103027,12.00
15118.286133,16.56
15118.469238,11.96
15118.652344,13.43
15118.835449,10.32
15119.018555,12.52
15119.201660,18.80
15119.384766,11.47
15119.567871,17.20
15119.750977,15.11
15119.934082,13.33
15120.117188,5.84
15120.300293,15.70
15120.483398,5.66
15120.666504,17.01
15120.849609,17.92
15121.032715,18.89
15121.215820,20.01
15121.398926,7.84
15121.582031,16.56
15121.765137,12.38
15121.948242,16.13
15122.131348,8.02
15122.314453,18.12
15122.497559,18.72
15122.680664,-2.93
15122.863770,12.85
15123.046875,3.51
15123.229980,11.24
15123.413086,14.68
15123.596191,8.93
15123.779297,15.13
15123.962402,18.88
15124.145508,4.16
15124.328613,18.65
15124.511719,15.73
15124.694824,14.66
15124.877930,15.75
15125.061035,7.35
15125.244141,1.40
15125.427246,12.01
15125.610352,16.65
15125.793457,15.52
15125.976562,14.27
15126.159668,4.37
15126.342773,12.18
15126.525879,17.35
15126.708984,15.63
15126.892090,17.53
15127.075195,14.68
15127.258301,4.42
15127.441406,17.76
15127.624512,12.96
15127.807617,9.66
15127.990723,15.07
15128.173828,5.56
15128.356934,8.17
15128.540039,9.00
15128.723145,9.08
15128.906250,9.73
15129.089355,17.04
15129.272461,11.14
15129.455566,16.60
15129.638672,19.67
15129.821777,15.71
15130.004883,14.08
15130.187988,19.04
15130.371094,10.86
15130.554199,7.58
15130.737305,17.39
15130.920410,9.01
15131.103516,17.62
15131.286621,12.82
15131.469727,16.27
15131.652832,19.57
15131.835938,8.10
15132.019043,6.68
15132.202148,19.72
15132.385254,7.26
15132.568359,14.98
15132.751465,12.80
15132.934570,16.99
15133.117676,14.36
15133.300781,20.63
15133.483887,19.34
15133.666992,19.20
15133.850098,19.04
15134.033203,15.41
15134.216309,15.38
15134.399414,20.79
15134.582520,19.28
15134.765625,16.77
15134.948730,10.07
15135.131836,9.54
15135.314941,15.93
15135.498047,13.89
15135.681152,-4.87
15135.864258,12.05
15136.047363,6.61
15136.230469,13.30
15136.413574,18.39
15136.596680,18.06
15136.779785,14.80
15136.962891,9.13
15137.145996,-2.87
15137.329102,14.65
15137.512207,17.37
15137.695312,9.68
15137.878418,10.53
15138.061523,11.66
15138.244629,8.18
15138.427734,17.59
15138.610840,21.10
15138.793945,19.49
15138.977051,10.46
15139.160156,9.79
15139.343262,12.11
15139.526367,6.34
15139.709473,6.02
15139.892578,12.47
15140.075684,10.28
15140.258789,14.79
15140.441895,6.72
15140.625000,17.15
15140.808105,7.14
15140.991211,5.52
15141.174316,1.24
15141.357422,13.21
15141.540527,16.87
15141.723633,13.21
15141.906738,15.29
15142.089844,9.90
15142.272949,1.03
15142.456055,5.04
15142.639160,3.59
15142.822266,15.58
15143.005371,7.99
15143.188477,20.94
15143.371582,9.05
15143.554688,14.21
15143.737793,11.91
15143.920898,12.21
15144.104004,9.16
15144.287109,16.72
15144.470215,17.50
15144.653320,10.15
15144.836426,8.72
15145.019531,12.76
15145.202637,9.07
15145.385742,16.08
15145.568848,5.91
15145.751953,12.35
15145.935059,13.89
15146.118164,17.85
15146.301270,12.71
15146.484375,6.64
15146.667480,17.46
15146.850586,16.15
15147.033691,12.91
15147.216797,-3.84
15147.399902,16.71
15147.583008,14.26
15147.766113,18.09
15147.949219,17.87
15148.132324,19.76
15148.315430,10.52
15148.498535,11.43
15148.681641,12.24
15148.864746,18.22
15149.047852,13.50
15149.230957,10.56
15149.414062,12.28
15149.597168,17.08
15149.780273,10.17
15149.963379,15.05
15150.146484,17.79
15150.329590,13.92
15150.512695,18.51
15150.695801,21.11
15150.878906,13.53
15151.062012,18.54
15151.245117,17.33
15151.428223,9.05
15151.611328,14.88
15151.794434,18.17
15151.977539,19.71
15152.160645,20.67
15152.343750,15.21
15152.526855,16.63
15152.709961,15.95
15152.893066,14.76
15153.076172,12.51
15153.259277,10.66
15153.442383,18.29
15153.625488,3.83
15153.808594,18.72
15153.991699,21.85
15154.174805,15.96
15154.357910,18.87
15154.541016,8.93
15154.724121,17.67
15154.907227,10.29
15155.090332,11.48
15155.273438,15.99
15155.456543,15.89
15155.639648,13.73
15155.822754,14.40
15156.005859,18.65
15156.188965,12.50
15156.372070,11.48
15156.555176,16.38
15156.738281,8.24
15156.921387,20.53
15157.104492,20.36
15157.287598,19.80
15157.470703,10.88
15157.653809,9.70
15157.836914,17.85
15158.020020,14.71
15158.203125,20.30
15158.386230,22.77
15158.569336,-2.54
15158.752441,17.02
15158.935547,11.90
15159.118652,19.27
15159.301758,8.42
15159.484863,-7.96
15159.667969,9.49
15159.851074,15.24
15160.034180,14.72
15160.217285,14.93
15160.400391,12.72
15160.583496,11.94
15160.766602,14.51
15160.949707,7.70
15161.132812,13.76
15161.315918,13.78
15161.499023,13.24
15161.682129,16.05
15161.865234,20.39
15162.048340,12.48
15162.231445,6.73
15162.414551,7.16
15162.597656,12.57
15162.780762,8.12
15162.963867,-1.26
15163.146973,11.05
15163.330078,12.75
15163.513184,16.98
15163.696289,22.49
15163.879395,6.28
15164.062500,16.76
15164.245605,-8.17
15164.428711,7.65
15164.611816,10.75
15164.794922,12.16
15164.978027,5.86
15165.161133,17.95
15165.344238,11.67
15165.527344,18.99
15165.710449,18.88
15165.893555,6.58
15166.076660,10.50
15166.259766,8.70
15166.442871,17.18
15166.625977,2.38
15166.809082,16.40
15166.992188,12.94
15167.175293,8.92
15167.358398,12.10
15167.541504,10.90
15167.724609,8.51
15167.907715,14.62
15168.090820,19.43
15168.273926,17.39
15168.457031,17.69
15168.640137,9.20
15168.823242,3.69
15169.006348,13.62
15169.189453,13.00
15169.372559,4.63
15169.555664,11.95
15169.738770,8.22
15169.921875,2.74
15170.104980,15.84
15170.288086,11.89
15170.471191,11.63
15170.654297,11.82
15170.837402,14.50
15171.020508,13.96
15171.203613,12.48
15171.386719,15.99
15171.569824,10.58
15171.752930,14.40
15171.936035,18.95
15172.119141,4.49
15172.302246,8.68
15172.485352,13.43
15172.668457,16.68
15172.851562,20.19
15173.034668,-3.47
15173.217773,11.84
15173.400879,-2.15
15173.583984,14.07
15173.767090,21.19
15173.950195,20.32
15174.133301,12.64
15174.316406,7.03
15174.499512,8.83
15174.682617,15.06
15174.865723,15.70
15175.048828,14.64
15175.231934,20.40
15175.415039,14.32
15175.598145,17.73
15175.781250,14.64
15175.964355,12.54
15176.147461,7.50
15176.330566,11.11
15176.513672,16.69
15176.696777,11.26
15176.879883,16.18
15177.062988,12.83
15177.246094,19.32
15177.429199,14.78
15177.612305,19.25
15177.795410,11.22
15177.978516,10.83
15178.161621,7.19
15178.344727,13.59
15178.527832,13.06
15178.710938,13.75
15178.894043,11.55
15179.077148,10.24
15179.260254,11.21
15179.443359,12.42
15179.626465,14.47
15179.809570,17.55
15179.992676,15.95
15180.175781,-5.20
15180.358887,-28.76
15180.541992,-4.08
15180.725098,8.86
15180.908203,10.51
15181.091309,13.61
15181.274414,14.75
15181.457520,15.42
15181.640625,6.04
15181.823730,0.22
15182.006836,2.98
15182.189941,15.74
15182.373047,5.56
15182.556152,20.42
15182.739258,14.39
15182.922363,8.25
15183.105469,14.73
15183.288574,8.18
15183.471680,0.99
15183.654785,10.83
15183.837891,7.04
15184.020996,17.35
15184.204102,18.22
15184.387207,16.49
15184.570312,10.81
15184.753418,18.40
15184.936523,13.12
15185.119629,7.06
15185.302734,-3.73
15185.485840,8.57
15185.668945,-0.43
15185.852051,11.67
15186.035156,14.72
15186.218262,19.94
15186.401367,22.96
15186.584473,16.77
15186.767578,15.76
15186.950684,10.39
15187.133789,19.01
15187.316895,12.21
15187.500000,17.32
15187.683105,17.06
15187.866211,15.31
15188.049316,16.41
15188.232422,17.58
15188.415527,12.68
15188.598633,19.95
15188.781738,18.60
15188.964844,18.97
15189.147949,0.16
15189.331055,15.02
15189.514160,16.89
15189.697266,11.55
15189.880371,8.05
15190.063477,14.09
15190.246582,2.67
15190.429688,14.79
15190.612793,14.66
15190.795898,7.09
15190.979004,11.70
15191.162109,17.44
15191.345215,18.10
15191.528320,18.46
15191.711426,13.89
15191.894531,-11.53
15192.077637,16.05
15192.260742,16.61
15192.443848,10.02
15192.626953,0.07
15192.810059,15.37
15192.993164,5.40
15193.176270,19.07
15193.359375,7.64
15193.542480,18.10
15193.725586,13.07
15193.908691,6.51
15194.091797,6.37
15194.274902,8.81
15194.458008,21.59
15194.641113,20.72
15194.824219,2.34
15195.007324,18.03
15195.190430,12.77
15195.373535,14.76
15195.556641,17.39
15195.739746,18.11
15195.922852,18.30
15196.105957,10.07
15196.289062,16.23
15196.472168,11.06
15196.655273,15.64
15196.838379,12.43
15197.021484,14.04
15197.204590,16.26
15197.387695,13.43
15197.570801,13.92
15197.753906,1.91
15197.937012,13.89
15198.120117,18.61
15198.303223,13.40
15198.486328,14.60
15198.669434,14.42
15198.852539,17.41
15199.035645,14.01
15199.218750,18.91
15199.401855,22.34
15199.584961,19.11
15199.768066,10.84
15199.951172,17.40
15200.134277,12.28
15200.317383,22.78
15200.500488,7.30
15200.683594,21.31
15200.866699,17.27
15201.049805,20.51
15201.232910,17.04
15201.416016,21.09
15201.599121,12.38
15201.782227,10.98
15201.965332,19.48
15202.148438,18.30
15202.331543,12.52
15202.514648,17.94
15202.697754,13.28
15202.880859,13.54
15203.063965,16.72
15203.247070,8.52
15203.430176,14.12
15203.613281,8.79
15203.796387,9.78
15203.979492,17.20
15204.162598,17.55
15204.345703,13.59
15204.528809,-0.45
15204.711914,19.29
15204.895020,12.58
15205.078125,21.25
15205.261230,21.42
15205.444336,19.23
15205.627441,8.11
15205.810547,6.90
15205.993652,16.85
15206.176758,16.22
15206.359863,21.55
15206.542969,16.54
15206.726074,14.59
15206.909180,20.46
15207.092285,17.48
15207.275391,16.65
15207.458496,17.10
15207.641602,14.65
15207.824707,10.85
15208.007812,19.99
15208.190918,17.08
15208.374023,1.81
15208.557129,6.81
15208.740234,7.29
15208.923340,2.47
15209.106445,10.29
15209.289551,13.59
15209.472656,14.45
15209.655762,-7.89
15209.838867,10.99
15210.021973,13.69
15210.205078,5.18
15210.388184,14.74
15210.571289,16.15
15210.754395,7.12
15210.937500,12.93
15211.120605,16.55
15211.303711,12.48
15211.486816,5.12
15211.669922,12.13
15211.853027,14.65
15212.036133,14.42
15212.219238,16.24
15212.402344,17.77
15212.585449,19.35
15212.768555,-3.28
15212.951660,14.49
15213.134766,17.20
15213.317871,8.09
15213.500977,8.77
15213.684082,14.60
15213.867188,11.49
15214.050293,5.78
15214.233398,3.81
15214.416504,14.61
15214.599609,14.73
15214.782715,11.16
15214.965820,12.45
15215.148926,15.48
15215.332031,3.56
15215.515137,16.64
15215.698242,7.46
15215.881348,2.91
15216.064453,18.16
15216.247559,10.96
15216.430664,3.65
15216.613770,10.25
15216.796875,17.70
15216.979980,14.75
15217.163086,16.20
15217.346191,13.26
15217.529297,14.85
15217.712402,14.57
15217.895508,19.01
15218.078613,16.15
15218.261719,3.36
15218.444824,16.09
15218.627930,15.54
15218.811035,7.66
15218.994141,10.68
15219.177246,13.68
15219.360352,9.15
15219.543457,7.04
15219.726562,11.20
15219.909668,14.48
15220.092773,18.52
15220.275879,13.23
15220.458984,5.10
15220.642090,1.08
15220.825195,10.69
15221.008301,15.28
15221.191406,11.21
15221.374512,6.13
15221.557617,8.42
15221.740723,-7.57
15221.923828,10.91
15222.106934,4.31
15222.290039,7.02
15222.473145,6.12
15222.656250,9.71
15222.839355,11.41
15223.022461,9.72
15223.205566,8.06
15223.388672,0.20
15223.571777,15.10
15223.754883,-5.64
15223.937988,6.50
15224.121094,19.01
15224.304199,14.85
15224.487305,7.63
15224.670410,5.03
15224.853516,12.97
15225.036621,19.16
15225.219727,12.33
15225.402832,7.43
15225.585938,20.09
15225.769043,12.78
15225.952148,21.55
15226.135254,7.24
15226.318359,-6.20
15226.501465,14.90
15226.684570,13.24
15226.867676,7.31
15227.050781,14.77
15227.233887,18.82
15227.416992,16.11
15227.600098,11.43
15227.783203,8.97
15227.966309,0.34
15228.149414,5.53
15228.332520,7.95
15228.515625,11.94
15228.698730,8.60
15228.881836,-2.13
15229.064941,8.87
15229.248047,10.47
15229.431152,9.05
15229.614258,13.25
15229.797363,13.37
15229.980469,4.93
15230.163574,0.53
15230.346680,9.31
15230.529785,15.00
15230.712891,14.87
15230.895996,2.55
15231.079102,7.37
15231.262207,12.55
15231.445312,13.17
15231.628418,8.38
15231.811523,8.01
15231.994629,18.79
15232.177734,15.77
15232.360840,14.82
15232.543945,16.59
15232.727051,9.21
15232.910156,18.69
15233.093262,17.71
15233.276367,13.78
15233.459473,13.76
15233.642578,11.56
15233.825684,17.22
15234.008789,9.88
15234.191895,15.82
15234.375000,20.71
15234.558105,20.63
15234.741211,1.78
15234.924316,13.06
15235.107422,8.58
15235.290527,12.95
15235.473633,8.22
15235.656738,9.51
15235.839844,13.96
15236.022949,15.35
15236.206055,17.65
15236.389160,16.70
15236.572266,19.36
15236.755371,19.21
15236.938477,13.10
15237.121582,17.10
15237.304688,15.17
15237.487793,11.99
15237.670898,12.85
15237.854004,14.64
15238.037109,14.47
15238.220215,12.25
15238.403320,14.04
15238.586426,10.14
15238.769531,3.45
15238.952637,10.11
15239.135742,10.37
15239.318848,14.61
15239.501953,13.59
15239.685059,18.70
15239.868164,11.54
15240.051270,2.23
15240.234375,17.67
15240.417480,17.57
15240.600586,9.34
15240.783691,-9.94
15240.966797,8.16
15241.149902,4.67
15241.333008,4.01
15241.516113,17.79
15241.699219,17.30
15241.882324,13.88
15242.065430,14.40
15242.248535,7.43
15242.431641,10.57
15242.614746,14.32
15242.797852,12.30
15242.980957,11.00
15243.164062,8.51
15243.347168,0.05
15243.530273,8.97
15243.713379,17.24
15243.896484,12.97
15244.079590,11.74
15244.262695,7.02
15244.445801,14.06
15244.628906,14.64
15244.812012,6.71
15244.995117,9.01
15245.178223,16.37
15245.361328,18.03
15245.544434,-1.90
15245.727539,19.20
15245.910645,21.37
15246.093750,18.30
15246.276855,15.39
15246.459961,17.74
15246.643066,14.35
15246.826172,9.41
15247.009277,15.10
15247.192383,14.15
15247.375488,16.82
15247.558594,19.89
15247.741699,18.66
15247.924805,19.31
15248.107910,-1.63
15248.291016,1.50
15248.474121,13.34
15248.657227,10.92
15248.840332,18.20
15249.023438,14.69
15249.206543,16.82
15249.389648,11.66
15249.572754,8.43
15249.755859,18.94
15249.938965,17.44
15250.122070,17.83
15250.305176,18.99
15250.488281,16.66
15250.671387,11.64
15250.854492,13.59
15251.037598,6.91
15251.220703,10.06
15251.403809,10.61
15251.586914,13.06
15251.770020,3.38
15251.953125,14.20
15252.136230,17.04
15252.319336,13.81
15252.502441,17.51
15252.685547,11.37
15252.868652,7.67
15253.051758,4.13
15253.234863,11.98
15253.417969,9.19
15253.601074,16.29
15253.784180,8.68
15253.967285,14.94
15254.150391,9.75
15254.333496,17.00
15254.516602,4.06
15254.699707,10.37
15254.882812,16.99
15255.065918,15.75
15255.249023,15.26
15255.432129,14.37
15255.615234,11.76
15255.798340,17.91
15255.981445,4.96
15256.164551,15.62
15256.347656,18.01
15256.530762,19.12
15256.713867,10.65
15256.896973,12.95
15257.080078,15.75
15257.263184,17.13
15257.446289,20.49
15257.629395,12.22
15257.812500,17.18
15257.995605,4.86
15258.178711,19.69
15258.361816,6.60
15258.544922,13.76
15258.728027,13.51
15258.911133,10.57
15259.094238,12.05
15259.277344,18.88
15259.460449,15.74
15259.643555,6.31
15259.826660,18.37
15260.009766,6.89
15260.192871,17.25
15260.375977,9.20
15260.559082,3.44
15260.742188,9.70
15260.925293,16.29
15261.108398,19.77
15261.291504,11.84
15261.474609,17.62
15261.657715,15.42
15261.840820,6.07
15262.023926,-9.47
15262.207031,12.59
15262.390137,7.46
15262.573242,11.88
15262.756348,10.57
15262.939453,17.24
15263.122559,14.08
15263.305664,4.72
15263.488770,-9.94
15263.671875,4.79
15263.854980,10.39
15264.038086,5.70
15264.221191,2.59
15264.404297,12.48
